CD_MUN,V11000001,V11000002,V11000003,V11000004,V11000005,V11000006,V11000007,V11000008,V11000009,V11000010,V11000011,V11000012,V11000013,V11000014,V11000015,V11000016,V11000017,V11000018,V11000019,V11000020,V11000021,V11000022,V11000023,V11000024,V11000025,V11000026,V11000027,V11000028,V11000029,V11000030,V11000031,V11000032,V11000033,V11000034,V11000035,V11000036,V11000037,V11000038,V11000039,V11000040,V11000041,V11000042,V11000043,V11000044,V11000045,V11000046,V11000047,V11000048,V11000049,V11000050,V11000051,V11000052,V11000053,V11000054,V11000055,V11000056,V11000057,V11000058,V11000059,V11000060,V11000061,V11000062,V11000063,V11000064,V11000065,V11000066,V11000067,V11000068,V11000069,V11000070,V11000071,V11000072,V11000073,V11000074,V11000075,V11000076,V11000077,V11000078,V11000079,V11000080,V11000081,V11000082,V11000083,V11000084,V11000085,V11000086,V11000087,V11000088,V11000089,V11000090,V11000091,V11000092,V11000093,V11000094,V11000095,V11000096,V11000097,V11000098,V11000099,V11000100,V11000101,V11000102,V11000103,V11000104,V11000105,V11000106,V11000107,V11000108,V11000109,V11000110,V11000111,V11000112,V11000113,V11000114,V11000115,V11000116,V11000117,V11000118,V11000119,V11000120,V11000121,V11000122,V11000123,V11000124,V11000125,V11000126,V11000127,V11000128,V11000129,V11000130,V11000131,V11000132,V11000133,V11000134,V11000135,V11000136,V11000137,V11000138,V11000139,V11000140,V11000141,V11000142,V11000143,V11000144,V11000145,V11000146,V11000147,V11000148,V11000149,V11000150,V11000151,V11000152,V11000153,V11000154,V11000155,V11000156,V11000157,V11000158,V11000159,V11000160,V11000161,V11000162,V11000163,V11000164,V11000165,V11000166,V11000167,V11000168,V11000169,V11000170,V11000171,V11000172,V11000173,V11000174,V11000175,V11000176,V11000177,V11000178,V11000179,V11000180,V11000181,V11000182,V11000183,V11000184,V11000185,V11000186,V11000187,V11000188,V11000189,V11000190,V11000191,V11000192,V11000193,V11000194,V11000195,V11000196,V11000197,V11000198,V11000199,V11000200,V11000201,V11000202,V11000203,V11000204,V11000205,V11000206,V11000207,V11000208,V11000209,V11000210,V11000211,V11000212,V11000213,V11000214,V11000215,V11000216,V11000217,V11000218,V11000219,V11000220,V11000221,V11000222,V11000223,V11000224,V11000225,V11000226,V11000227,V11000228,V11000229,V11000230,V11000231,V11000232,V11000233,V11000234,V11000235,V11000236,V11000237,V11000238,V11000239,V11000240,V11000241,V11000242,V11000243,V11000244
3544806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6437.0,0.0,6437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.76,7.24,49.22,50.78,4.75,6.04,6.51,5.78,6.01,5.55,6.49,7.44,7.27,6.32,7.12,7.36,7.64,6.15,4.1,2.73,1.54,0.87,0.25,0.05,0.02,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5971.0,466.0,3168.0,3269.0,306.0,389.0,419.0,372.0,387.0,357.0,418.0,479.0,468.0,407.0,458.0,474.0,492.0,396.0,264.0,176.0,99.0,56.0,16.0,3.0,1.0,6437.0,0.0,6437.0,93.53,93.67,93.95,93.15,96.64,97.81,98.66,98.1,93.18,92.65,77.49,84.27,97.3,93.54,0.0,93.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,40.0,0.0,40.0,95.96,109.91,96.91,0.0,96.91,132.41,171.83,134.92,0.0,134.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3544905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11411.0,0.0,11411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81,5.19,48.3,51.7,5.37,5.98,5.96,6.17,6.67,7.19,7.45,8.17,8.09,6.77,6.67,6.27,5.7,4.65,3.5,2.64,1.46,0.81,0.43,0.05,0.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10819.0,592.0,5512.0,5899.0,613.0,682.0,680.0,704.0,761.0,820.0,850.0,932.0,923.0,773.0,761.0,716.0,650.0,531.0,399.0,301.0,167.0,92.0,49.0,6.0,1.0,11411.0,0.0,11411.0,96.96,94.79,97.24,96.49,99.34,99.46,98.88,98.65,97.2,95.97,85.23,90.04,99.61,96.85,0.0,96.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,38.0,0.0,38.0,92.44,113.72,93.44,0.0,93.44,114.43,65.65,111.19,0.0,111.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15202.0,0.0,15202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14,35.86,49.5,50.5,6.0,6.21,6.53,7.08,7.18,6.74,7.1,6.68,7.26,7.2,6.87,6.37,6.08,4.66,3.49,2.27,1.28,0.66,0.29,0.05,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9750.0,5452.0,7525.0,7677.0,912.0,944.0,992.0,1076.0,1091.0,1025.0,1079.0,1015.0,1104.0,1095.0,1044.0,969.0,924.0,709.0,530.0,345.0,195.0,101.0,44.0,8.0,0.0,15202.0,0.0,15202.0,95.23,91.88,94.68,93.42,99.18,99.05,99.26,97.73,95.04,92.02,69.99,79.71,98.76,94.04,0.0,94.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,37.0,93.72,106.2,98.02,0.0,98.02,102.14,97.19,100.28,0.0,100.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808.0,0.0,4808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85,8.15,50.27,49.73,6.16,6.51,5.64,6.97,7.15,6.91,6.51,6.91,7.82,6.41,6.14,6.28,5.84,4.85,3.93,2.83,1.93,0.77,0.4,0.06,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416.0,392.0,2417.0,2391.0,296.0,313.0,271.0,335.0,344.0,332.0,313.0,332.0,376.0,308.0,295.0,302.0,281.0,233.0,189.0,136.0,93.0,37.0,19.0,3.0,0.0,4808.0,0.0,4808.0,89.34,96.21,90.02,89.76,99.13,98.14,98.99,96.61,91.04,86.28,60.42,68.87,99.27,89.89,0.0,89.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,42.0,37.0,0.0,37.0,100.0,114.21,101.09,0.0,101.09,110.81,132.0,112.61,0.0,112.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8161.0,0.0,8161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,10.4,49.1,50.9,5.31,5.44,5.43,6.3,6.43,6.58,6.92,8.31,8.49,7.49,6.38,6.19,6.09,5.17,4.23,2.34,1.61,0.85,0.42,0.04,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312.0,849.0,4007.0,4154.0,433.0,444.0,443.0,514.0,525.0,537.0,565.0,678.0,693.0,611.0,521.0,505.0,497.0,422.0,345.0,191.0,131.0,69.0,34.0,3.0,0.0,8161.0,0.0,8161.0,98.34,94.24,97.26,98.52,99.43,99.18,98.33,99.27,98.32,96.81,92.76,94.64,99.53,97.91,0.0,97.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,42.0,39.0,0.0,39.0,95.3,107.07,96.46,0.0,96.46,125.61,150.36,128.18,0.0,128.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134319.0,0.0,134319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.84,1.16,49.0,51.0,6.16,6.52,6.15,6.3,6.95,7.7,8.21,8.72,8.33,6.93,6.34,6.03,5.27,3.97,2.73,1.72,1.07,0.58,0.24,0.06,0.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132758.0,1561.0,65810.0,68509.0,8277.0,8759.0,8266.0,8465.0,9337.0,10340.0,11022.0,11707.0,11194.0,9305.0,8516.0,8103.0,7080.0,5335.0,3670.0,2304.0,1442.0,773.0,326.0,82.0,16.0,134319.0,0.0,134319.0,97.44,94.07,97.73,97.1,99.14,99.3,99.16,98.85,98.01,96.39,85.94,90.21,99.26,97.41,0.0,97.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,36.0,0.0,36.0,95.96,105.39,96.06,0.0,96.06,83.21,75.79,83.11,0.0,83.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545308,100.0,91.67,8.33,120.0,110.0,10.0,0.27,93.22,0.02,43748.0,118.0,43630.0,100.0,86.05,13.95,100.0,88.37,11.63,100.0,91.67,8.33,43.0,37.0,6.0,129.0,114.0,15.0,120.0,110.0,10.0,3.0,3.08,2.5,2.79,2.97,1.67,0.28,97.37,0.04,93.02,96.49,66.67,92.76,7.24,49.6,50.4,5.57,6.64,6.59,6.54,7.52,7.45,7.42,7.88,7.81,6.68,6.57,6.08,5.56,4.38,3.08,2.19,1.13,0.62,0.23,0.03,0.01,100.0,0.27,99.73,5.0,95.0,50.0,50.0,12.5,5.83,10.83,9.17,8.33,7.5,3.33,9.17,10.0,7.5,1.67,1.67,5.83,4.17,0.83,0.83,0.83,0.0,0.0,0.0,0.0,100.0,91.67,8.33,6.0,114.0,60.0,60.0,15.0,7.0,13.0,11.0,10.0,9.0,4.0,11.0,12.0,9.0,2.0,2.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,120.0,110.0,10.0,0.01,3.6,0.28,0.27,0.62,0.24,0.45,0.38,0.3,0.28,0.12,0.32,0.35,0.31,0.07,0.08,0.29,0.26,0.07,0.1,0.2,0.0,0.0,0.0,0.0,0.27,93.22,0.02,40579.0,3169.0,21701.0,22047.0,2436.0,2907.0,2884.0,2863.0,3289.0,3260.0,3244.0,3447.0,3416.0,2923.0,2876.0,2662.0,2433.0,1917.0,1348.0,957.0,495.0,273.0,100.0,15.0,3.0,43748.0,118.0,43630.0,96.71,95.86,96.97,96.33,99.06,98.94,99.1,98.47,97.33,95.56,81.82,88.68,98.99,96.65,97.62,96.64,80.0,97.5,100.0,93.33,100.0,100.0,100.0,100.0,100.0,88.89,0.0,75.0,100.0,96.47,97.37,88.89,36.0,39.0,36.0,27.0,36.0,97.82,106.58,98.43,100.0,98.43,90.04,112.86,91.66,41.18,91.87,45.0,27.0,28.0,26.0,45.0,200.0,96.55,100.0,100.0,100.0,200.0,38.24,42.86,38.24,200.0
3545407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9050.0,0.0,9050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83,6.17,48.66,51.34,5.82,6.48,6.09,6.65,6.83,6.48,6.32,7.1,7.13,6.9,6.62,6.59,5.71,5.41,3.98,2.83,1.7,0.94,0.31,0.12,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8492.0,558.0,4404.0,4646.0,527.0,586.0,551.0,602.0,618.0,586.0,572.0,643.0,645.0,624.0,599.0,596.0,517.0,490.0,360.0,256.0,154.0,85.0,28.0,11.0,0.0,9050.0,0.0,9050.0,92.81,91.56,93.12,92.36,98.54,97.84,98.26,96.2,94.03,90.12,77.53,81.0,99.22,92.73,0.0,92.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,41.0,38.0,0.0,38.0,93.57,115.44,94.79,0.0,94.79,113.58,125.0,114.24,0.0,114.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.0,0.0,3645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.38,30.62,50.29,49.71,6.45,7.3,7.82,6.34,6.64,6.89,6.69,6.89,7.05,7.33,6.94,6.47,5.73,4.12,3.4,2.03,1.1,0.55,0.25,0.03,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.0,1116.0,1833.0,1812.0,235.0,266.0,285.0,231.0,242.0,251.0,244.0,251.0,257.0,267.0,253.0,236.0,209.0,150.0,124.0,74.0,40.0,20.0,9.0,1.0,0.0,3645.0,0.0,3645.0,94.63,94.25,94.74,94.28,99.59,98.38,97.95,97.24,96.35,92.36,68.75,81.34,100.0,94.51,0.0,94.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,36.0,0.0,36.0,99.45,105.15,101.16,0.0,101.16,64.7,120.85,79.77,0.0,79.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14018.0,0.0,14018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.56,4.44,49.28,50.72,5.16,5.97,5.79,6.41,6.84,7.01,7.03,7.7,8.07,7.43,6.56,6.48,5.56,4.63,3.8,2.51,1.7,0.92,0.36,0.07,0.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13395.0,623.0,6908.0,7110.0,723.0,837.0,811.0,899.0,959.0,982.0,985.0,1080.0,1131.0,1041.0,920.0,908.0,780.0,649.0,532.0,352.0,238.0,129.0,51.0,10.0,1.0,14018.0,0.0,14018.0,95.72,93.64,96.08,95.18,98.85,98.93,98.36,98.15,96.48,93.72,81.43,87.21,99.43,95.62,0.0,95.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,38.0,0.0,38.0,96.44,114.09,97.16,0.0,97.16,113.18,179.55,115.65,0.0,115.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6393.0,0.0,6393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,12.4,49.69,50.31,5.74,6.24,5.55,5.44,5.11,6.23,7.43,7.18,7.37,6.57,6.48,6.54,6.73,6.12,4.74,3.22,1.63,1.2,0.41,0.05,0.03,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,793.0,3177.0,3216.0,367.0,399.0,355.0,348.0,327.0,398.0,475.0,459.0,471.0,420.0,414.0,418.0,430.0,391.0,303.0,206.0,104.0,77.0,26.0,3.0,2.0,6393.0,0.0,6393.0,92.7,93.77,93.22,92.45,98.47,99.08,98.62,97.63,93.76,91.51,72.01,80.67,99.23,92.83,0.0,92.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,40.0,0.0,40.0,95.87,122.13,98.79,0.0,98.79,132.56,174.07,137.56,0.0,137.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545803,100.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,183347.0,0.0,183347.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,100.0,99.45,0.55,49.06,50.94,5.29,5.94,5.63,5.9,6.67,7.34,7.84,8.22,8.15,6.82,7.06,6.79,6.18,4.82,3.25,1.91,1.2,0.63,0.28,0.06,0.01,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182330.0,1017.0,89953.0,93394.0,9706.0,10898.0,10329.0,10826.0,12225.0,13454.0,14368.0,15075.0,14941.0,12513.0,12946.0,12453.0,11322.0,8846.0,5963.0,3496.0,2195.0,1160.0,505.0,113.0,13.0,183347.0,0.0,183347.0,97.41,96.51,97.84,97.0,99.36,99.27,99.25,98.96,98.23,97.43,82.97,90.09,99.2,97.41,0.0,97.41,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,38.0,38.0,38.0,0.0,38.0,96.19,122.05,96.32,0.0,96.32,108.47,146.5,108.66,0.0,108.66,48.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
