CD_MUN,V17000001,V17000002,V17000003,V17000004,V17000005,V17000006,V17000007,V17000008,V17000009,V17000010,V17000011,V17000012,V17000013,V17000014,V17000015,V17000016,V17000017,V17000018,V17000019,V17000020,V17000021,V17000022,V17000023,V17000024,V17000025,V17000026,V17000027,V17000028,V17000029,V17000030,V17000031,V17000032,V17000033,V17000034,V17000035,V17000036,V17000037,V17000038,V17000039,V17000040,V17000041,V17000042,V17000043,V17000044,V17000045,V17000046,V17000047,V17000048,V17000049,V17000050,V17000051,V17000052,V17000053,V17000054,V17000055,V17000056,V17000057,V17000058,V17000059,V17000060,V17000061,V17000062,V17000063,V17000064,V17000065,V17000066,V17000067,V17000068,V17000069,V17000070,V17000071,V17000072,V17000073,V17000074,V17000075,V17000076,V17000077,V17000078,V17000079,V17000080,V17000081,V17000082,V17000083,V17000084,V17000085,V17000086,V17000087,V17000088,V17000089,V17000090,V17000091,V17000092,V17000093,V17000094,V17000095,V17000096,V17000097,V17000098,V17000099,V17000100,V17000101,V17000102,V17000103,V17000104,V17000105,V17000106,V17000107,V17000108,V17000109,V17000110,V17000111,V17000112,V17000113,V17000114,V17000115,V17000116,V17000117,V17000118,V17000119,V17000120,V17000121,V17000122,V17000123,V17000124,V17000125,V17000126,V17000127,V17000128,V17000129,V17000130,V17000131,V17000132,V17000133,V17000134,V17000135,V17000136,V17000137,V17000138,V17000139,V17000140,V17000141,V17000142,V17000143,V17000144,V17000145,V17000146,V17000147,V17000148,V17000149,V17000150,V17000151,V17000152,V17000153,V17000154,V17000155,V17000156,V17000157,V17000158,V17000159,V17000160,V17000161,V17000162,V17000163,V17000164,V17000165,V17000166,V17000167
3504206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,16.0,34.0,1068.0,2159.0,29.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,10.0,12.0,269.0,818.0,33.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,9.0,8.0,469.0,821.0,34.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504503,1.0,0.0,0.0,0.0,49.41,50.59,100.0,49.41,49.41,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,64.29,35.71,100.0,34.29,34.29,0.0,30.0,28.57,1.43,100.0,0.0,0.0,0.0,84.0,86.0,170.0,84.0,84.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,45.0,25.0,70.0,24.0,24.0,0.0,21.0,20.0,1.0,70.0,3067.6,170.0,0.055,0.0,0.0,0.0,2.0,3.0,0.0,1.0,683.0,101.0,172.0,6067.0,8728.0,227.0,1478.0,0.0,0.0,0.0,0.03,0.03,0.0,0.07,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,54.17,0.0,100.0,29.17,4.17,12.5,0.0,0.0,0.0,95.83,4.17,0.0,13.0,0.0,24.0,7.0,1.0,3.0,0.0,0.0,0.0,23.0,1.0,0.0,4.17,100.0,91.67,4.17,4.17,0.0,0.0,100.0,0.0,0.0,4.17,0.0,0.0,95.83,0.0,0.0,0.0,0.0,1.0,24.0,22.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,100.0,95.83,95.83,0.0,4.17,0.0,0.0,0.0,24.0,23.0,23.0,0.0,1.0,0.0,0.0
3504602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,13.0,15.0,1277.0,2522.0,46.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,4.0,71.0,176.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,4.0,13.0,844.0,1401.0,21.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504909,2.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,98.47,1.53,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,78.12,77.1,1.02,21.88,16.79,5.09,100.0,0.0,0.0,0.0,850.0,0.0,850.0,850.0,837.0,13.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,393.0,0.0,393.0,307.0,303.0,4.0,86.0,66.0,20.0,393.0,5972.16,850.0,0.142,0.0,0.0,0.0,22.0,51.0,4.0,25.0,236.0,12.0,11.0,616.0,1174.0,48.0,251.0,0.0,0.0,0.0,3.57,4.34,8.33,9.96,0.33,100.0,0.0,99.67,0.0,0.0,0.0,1.0,307.0,0.0,306.0,0.0,0.0,0.0,98.7,0.0,100.0,0.98,0.0,0.0,0.0,0.0,0.33,100.0,0.0,0.0,303.0,0.0,307.0,3.0,0.0,0.0,0.0,0.0,1.0,307.0,0.0,0.0,96.74,100.0,88.27,10.1,0.98,0.65,0.0,100.0,0.0,0.0,96.74,0.0,1.95,0.65,0.33,0.33,0.0,0.0,297.0,307.0,271.0,31.0,3.0,2.0,0.0,307.0,0.0,0.0,297.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0,100.0,38.44,61.56,0.0,0.0,0.0,0.0,307.0,307.0,118.0,189.0,0.0,0.0,0.0
3505005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,10.0,3.0,207.0,520.0,15.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,6.0,6.0,360.0,604.0,17.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,30.0,92.0,1984.0,3268.0,85.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,72.0,2381.0,3196.0,47.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,11.0,9.0,302.0,830.0,35.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,12.0,16.0,403.0,1049.0,71.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,128.0,223.0,7278.0,10899.0,187.0,2168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,25.0,1829.0,2838.0,80.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505708,14.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,95.53,4.47,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,94.54,90.4,4.14,5.46,4.85,0.61,100.0,0.0,0.0,0.0,8717.0,0.0,8717.0,8717.0,8327.0,390.0,0.0,0.0,0.0,8717.0,0.0,0.0,0.0,3094.0,0.0,3094.0,2925.0,2797.0,128.0,169.0,150.0,19.0,3094.0,30105.54,8717.0,0.29,0.0,0.0,0.0,143.0,225.0,5.0,77.0,2.0,190.0,256.0,13923.0,17624.0,430.0,2823.0,0.0,0.0,0.0,1.03,1.28,1.16,2.73,6.26,100.0,0.0,92.31,1.3,0.0,0.14,183.0,2925.0,0.0,2700.0,38.0,0.0,4.0,99.76,0.0,100.0,0.03,0.03,0.0,0.0,0.0,0.17,99.83,0.14,0.03,2918.0,0.0,2925.0,1.0,1.0,0.0,0.0,0.0,5.0,2920.0,4.0,1.0,95.18,99.86,80.75,16.38,2.19,0.55,0.0,100.0,0.14,0.0,89.91,5.26,2.36,0.34,1.88,0.17,0.07,0.0,2784.0,2921.0,2362.0,479.0,64.0,16.0,0.0,2925.0,4.0,0.0,2630.0,154.0,69.0,10.0,55.0,5.0,2.0,0.0,0.0,100.0,99.93,45.23,54.7,0.0,0.0,0.07,0.0,2925.0,2923.0,1323.0,1600.0,0.0,0.0,2.0
3505807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,21.0,31.0,1207.0,2146.0,49.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,57.0,135.0,4054.0,5842.0,101.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506003,15.0,0.0,0.0,0.0,97.24,2.76,100.0,97.24,93.04,4.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.53,2.47,100.0,78.04,74.28,3.75,19.49,12.26,7.23,100.0,0.0,0.0,0.0,6136.0,174.0,6310.0,6136.0,5871.0,265.0,0.0,0.0,0.0,6310.0,0.0,0.0,0.0,2522.0,64.0,2586.0,2018.0,1921.0,97.0,504.0,317.0,187.0,2586.0,2651.78,6310.0,2.38,0.0,1.0,1.0,165.0,442.0,20.0,255.0,354.0,334.0,650.0,21463.0,28681.0,719.0,5161.0,0.0,0.3,0.15,0.77,1.54,2.78,4.94,2.43,100.0,0.0,94.85,2.73,0.0,0.0,49.0,2018.0,0.0,1914.0,55.0,0.0,0.0,79.34,0.0,100.0,7.73,0.5,2.53,0.0,0.0,9.91,86.27,8.62,5.1,1601.0,0.0,2018.0,156.0,10.0,51.0,0.0,0.0,200.0,1741.0,174.0,103.0,58.23,97.82,83.75,12.34,1.44,0.3,0.15,100.0,1.83,0.2,57.78,0.45,2.73,35.08,1.44,2.08,0.3,0.15,1175.0,1974.0,1690.0,249.0,29.0,6.0,3.0,2018.0,37.0,4.0,1166.0,9.0,55.0,708.0,29.0,42.0,6.0,3.0,1.93,100.0,89.94,73.24,16.7,5.4,0.2,2.53,39.0,2018.0,1815.0,1478.0,337.0,109.0,4.0,51.0
3506102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,77.0,172.0,4554.0,6682.0,232.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,1.0,156.0,287.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,18.0,28.0,812.0,1452.0,28.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506359,24.0,0.0,0.0,0.0,99.31,0.69,100.0,99.31,91.93,7.38,0.0,0.0,0.0,100.0,0.0,0.06,0.06,99.31,0.63,100.0,79.78,73.28,6.5,19.54,7.88,11.65,99.94,0.0,0.0,0.0,16296.0,113.0,16409.0,16296.0,15085.0,1211.0,0.0,0.0,0.0,16409.0,0.0,4.0,4.0,6954.0,44.0,7002.0,5586.0,5131.0,455.0,1368.0,552.0,816.0,6998.0,4088.34,16409.0,4.014,1.0,0.0,2.0,618.0,1046.0,60.0,365.0,5.0,61.0,54.0,3479.0,5450.0,171.0,1680.0,20.0,0.0,3.7,17.76,19.19,35.09,21.73,1.5,100.0,0.45,93.88,3.96,0.0,0.21,84.0,5586.0,25.0,5244.0,221.0,0.0,12.0,86.43,0.0,100.0,5.6,1.2,0.29,0.2,2.88,3.4,72.77,17.19,10.04,4828.0,0.0,5586.0,313.0,67.0,16.0,11.0,161.0,190.0,4065.0,960.0,561.0,50.48,99.46,79.56,16.6,2.49,0.82,0.05,100.0,0.32,0.16,43.04,7.45,20.77,10.58,3.65,1.24,13.23,0.05,2820.0,5556.0,4444.0,927.0,139.0,46.0,3.0,5586.0,18.0,9.0,2404.0,416.0,1160.0,591.0,204.0,69.0,739.0,3.0,0.36,100.0,98.53,72.48,26.05,1.0,0.02,0.09,20.0,5586.0,5504.0,4049.0,1455.0,56.0,1.0,5.0
3506409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,5.0,5.0,567.0,1051.0,22.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,94.0,188.0,9078.0,12401.0,273.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506607,4.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,97.67,2.33,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,89.73,87.81,1.92,10.27,7.9,2.37,100.0,0.0,0.0,0.0,2400.0,0.0,2400.0,2400.0,2344.0,56.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,886.0,0.0,886.0,795.0,778.0,17.0,91.0,70.0,21.0,886.0,16408.57,2400.0,0.146,0.0,0.0,0.0,54.0,123.0,9.0,60.0,399.0,28.0,34.0,1496.0,2777.0,139.0,681.0,0.0,0.0,0.0,3.61,4.43,6.47,8.81,0.13,100.0,0.0,99.87,0.0,0.0,0.0,1.0,795.0,0.0,794.0,0.0,0.0,0.0,92.7,0.0,100.0,0.63,0.0,0.0,0.0,0.0,6.67,99.62,0.25,0.13,737.0,0.0,795.0,5.0,0.0,0.0,0.0,0.0,53.0,792.0,2.0,1.0,85.16,100.0,86.67,12.83,0.38,0.13,0.0,100.0,0.0,0.0,84.78,0.38,1.51,0.63,8.81,3.77,0.13,0.0,677.0,795.0,689.0,102.0,3.0,1.0,0.0,795.0,0.0,0.0,674.0,3.0,12.0,5.0,70.0,30.0,1.0,0.0,0.0,100.0,100.0,96.48,3.52,0.0,0.0,0.0,0.0,795.0,795.0,767.0,28.0,0.0,0.0,0.0
3506706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,19.0,17.0,954.0,1396.0,40.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,15.0,27.0,888.0,1270.0,44.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,15.0,10.0,752.0,1637.0,50.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,76.0,94.0,3379.0,5628.0,129.0,1837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,23.0,1280.0,2108.0,57.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,4.0,218.0,346.0,12.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,3.0,45.0,113.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,6.0,8.0,299.0,574.0,19.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,15.0,21.0,1063.0,1938.0,28.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,3.0,5.0,218.0,422.0,16.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507506,2.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,78.68,78.68,0.0,21.32,19.38,1.94,100.0,0.0,0.0,0.0,602.0,0.0,602.0,602.0,602.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,258.0,0.0,258.0,203.0,203.0,0.0,55.0,50.0,5.0,258.0,5176.54,602.0,0.116,0.0,1.0,0.0,10.0,22.0,3.0,8.0,425.0,171.0,318.0,8399.0,12363.0,320.0,2730.0,0.0,0.58,0.0,0.12,0.18,0.94,0.29,0.0,100.0,0.0,99.51,0.0,0.0,0.49,0.0,203.0,0.0,202.0,0.0,0.0,1.0,96.55,0.0,100.0,0.99,0.99,0.49,0.0,0.0,0.99,98.52,0.99,0.49,196.0,0.0,203.0,2.0,2.0,1.0,0.0,0.0,2.0,200.0,2.0,1.0,88.67,100.0,85.71,13.79,0.49,0.0,0.0,100.0,0.0,0.0,88.67,0.0,3.45,7.39,0.0,0.0,0.49,0.0,180.0,203.0,174.0,28.0,1.0,0.0,0.0,203.0,0.0,0.0,180.0,0.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,203.0,0.0,0.0,0.0,0.0
3507605,1.0,0.0,0.0,0.0,95.07,4.93,100.0,95.07,93.72,1.35,0.0,0.0,0.0,100.0,0.0,0.0,0.0,95.56,4.44,100.0,92.22,91.11,1.11,3.33,1.11,2.22,100.0,0.0,0.0,0.0,212.0,11.0,223.0,212.0,209.0,3.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,86.0,4.0,90.0,83.0,82.0,1.0,3.0,1.0,2.0,90.0,12008.62,223.0,0.019,0.0,0.0,0.0,6.0,9.0,2.0,1.0,329.0,168.0,288.0,9535.0,14251.0,340.0,3591.0,0.0,0.0,0.0,0.06,0.06,0.59,0.03,7.23,100.0,0.0,80.72,12.05,0.0,0.0,6.0,83.0,0.0,67.0,10.0,0.0,0.0,90.36,0.0,100.0,3.61,2.41,0.0,0.0,0.0,3.61,85.54,9.64,4.82,75.0,0.0,83.0,3.0,2.0,0.0,0.0,0.0,3.0,71.0,8.0,4.0,8.43,95.18,85.54,9.64,0.0,0.0,0.0,100.0,4.82,0.0,4.82,3.61,33.73,30.12,26.51,1.2,0.0,0.0,7.0,79.0,71.0,8.0,0.0,0.0,0.0,83.0,4.0,0.0,4.0,3.0,28.0,25.0,22.0,1.0,0.0,0.0,0.0,100.0,98.8,14.46,84.34,1.2,0.0,0.0,0.0,83.0,82.0,12.0,70.0,1.0,0.0,0.0
3507704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,6.0,4.0,331.0,607.0,16.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
