tabela,variavel_id,variavel,unidade,categorias,categorias_ids,fonte,tema,campo,municipios_com_registro,valores_numericos,divulgacao,fonte_divulgacao,camada
2145,305,Estrangeiros,Pessoas,Grupos de anos em que fixaram residência no país: De 2001 a 2005 | Sexo: Total | Grupo de idade: Total,"[[""304"", ""3124""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/2145,13_migracao,V13000196,645,0,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_01
2145,305,Estrangeiros,Pessoas,Grupos de anos em que fixaram residência no país: De 2006 a 2010 | Sexo: Total | Grupo de idade: Total,"[[""304"", ""3125""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/2145,13_migracao,V13000197,645,0,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_01
2145,305,Estrangeiros,Pessoas,Grupos de anos em que fixaram residência no país: Até 2012 | Sexo: Total | Grupo de idade: Total,"[[""304"", ""79184""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/2145,13_migracao,V13000198,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_01
2145,305,Estrangeiros,Pessoas,Grupos de anos em que fixaram residência no país: De 2013 a 2017 | Sexo: Total | Grupo de idade: Total,"[[""304"", ""79185""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/2145,13_migracao,V13000199,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_01
2145,305,Estrangeiros,Pessoas,Grupos de anos em que fixaram residência no país: De 2018 a 2022 | Sexo: Total | Grupo de idade: Total,"[[""304"", ""79186""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/2145,13_migracao,V13000200,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_01
2145,305,Estrangeiros,Pessoas,Grupos de anos em que fixaram residência no país: Total | Sexo: Homens | Grupo de idade: Total,"[[""304"", ""0""], [""2"", ""4""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/2145,13_migracao,V13000201,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
2145,305,Estrangeiros,Pessoas,Grupos de anos em que fixaram residência no país: Total | Sexo: Mulheres | Grupo de idade: Total,"[[""304"", ""0""], [""2"", ""5""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/2145,13_migracao,V13000202,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: Total,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000203,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 0 a 4 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1140""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000204,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 5 a 9 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1141""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000205,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 10 a 14 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1142""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000206,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 15 a 19 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1143""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000207,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 20 a 24 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1144""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000208,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 25 a 29 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1145""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000209,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 30 a 34 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1146""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000210,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 35 a 39 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1147""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000211,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 40 a 44 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1148""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000212,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 45 a 49 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1149""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000213,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 50 a 54 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1150""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000214,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 55 a 59 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1151""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000215,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 60 a 64 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1152""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000216,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 65 a 69 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1153""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000217,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 70 a 74 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1154""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000218,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 75 a 79 anos,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""1155""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000219,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Total | Grupo de idade: 80 anos ou mais,"[[""305"", ""0""], [""2"", ""0""], [""58"", ""2503""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000220,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Menos de 1 ano | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6864""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000221,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: 1 ano | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6865""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000222,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: 2 anos | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6866""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000223,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: 3 anos | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6867""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000224,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: 4 anos | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6868""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000225,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: 5 anos | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6869""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000226,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: 10 anos ou mais | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6874""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000227,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: 6 a 9 anos | Sexo: Total | Grupo de idade: Total,"[[""305"", ""6948""], [""2"", ""0""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000228,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
3182,1001458,Pessoas que já residiram fora do município - percentual do total geral,Percentual,Tempo ininterrupto de residência no município: Total | Sexo: Homens | Grupo de idade: Total,"[[""305"", ""0""], [""2"", ""4""], [""58"", ""0""]]",https://sidra.ibge.gov.br/tabela/3182,13_migracao,V13000229,645,645,Censo Demográfico | Fecundidade e Migração - Resultados preliminares da Amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-fecundidade-e-migracao,13_migracao_02
